duf 11
dug 3
duh 4
dui 14
duj 0
duk 130
dul 55
dum 226
dun 507
duo 3
dup 10
duq 0
dur 1281
dus 112
dut 38
duu 0
duv 0
duw 1
dux 0
duy 0
duz 65
dva 3
dvb 0
dvc 0
dvd 0
dve 16
dvf 1
dvg 1
dvh 0
dvi 3
dvj 0
dvk 0
dvl 0
dvm 0
dvn 0
dvo 30
dvp 1
dvq 0
dvr 0
dvs 0
dvt 0
dvu 0
dvv 0
dvw 0
dvx 0
dvy 0
dvz 0
dwa 34
dwb 0
dwc 0
dwd 0
dwe 88
dwf 0
dwg 0
dwh 0
dwi 41
dwj 0
dwk 0
dwl 0
dwm 0
dwn 0
dwo 17
dwp 0
dwq 0
dwr 2
dws 2
dwt 0
dwu 8
dwv 0
dww 0
dwx 0
dwy 2
dwz 0
dxa 0
dxb 0
dxc 0
dxd 0
dxe 0
dxf 0
dxg 0
dxh 0
dxi 0
dxj 0
dxk 0
dxl 0
dxm 0
dxn 0
dxo 0
dxp 0
dxq 0
dxr 0
dxs 0
dxt 0
dxu 0
dxv 0
dxw 0
dxx 0
dxy 0
dxz 0
dya 0
dyb 1
dyc 0
dyd 0
dye 1
dyf 0
dyg 0
dyh 0
dyi 0
dyj 0
dyk 1
dyl 2
dym 0
dyn 6
dyo 0
dyp 0
dyq 0
dyr 0
dys 2
dyt 1
dyu 0
dyv 0
dyw 0
dyx 0
dyy 0
dyz 0
dza 5
dzb 0
dzc 0
dzd 0
dze 16
dzf 0
dzg 4
dzh 2
dzi 13
dzj 0
dzk 0
dzl 0
dzm 0
dzn 0
dzo 0
dzp 0
dzq 0
dzr 0
dzs 1
dzt 0
dzu 7
dzv 0
dzw 14
dzx 0
dzy 0
dzz 0
eaa 0
eab 7
eac 24
ead 16
eae 1
eaf 0
eag 39
eah 4
eai 0
eaj 0
eak 48
eal 124
eam 122
ean 92
eao 369
eap 6
eaq 0
ear 54
eas 29
eat 47
eau 70
eav 0
eaw 0
eax 0
eay 0
eaz 0
eba 564
ebb 26
ebc 6
ebd 2
ebe 4043
ebf 1
ebg 3
ebh 75
ebi 199
ebj 0
ebk 7
ebl 280
ebm 1
ebn 83
ebo 154
ebp 0
ebq 0
ebr 462
ebs 240
ebt 529
ebu 162
ebv 0
ebw 1
ebx 0
eby 1
ebz 22
eca 1
ecb 0
ecc 8
ecd 3
ece 5
ecf 0
ecg 0
ech 3047
eci 1
ecj 0
eck 1565
ecl 1
ecm 4
ecn 0
eco 33
ecp 0
ecq 0
ecr 1
ecs 0
ect 18
ecu 9
ecv 0
ecw 0
ecx 0
ecy 2
ecz 0
eda 317
edb 3
edc 22
edd 94
ede 4548
edf 0
edg 9
edh 6
edi 553
edj 1
edk 8
edl 98
edm 12
edn 7
edo 143
edp 0
edq 0
edr 200
eds 24
edt 11
edu 105
edv 4
edw 3
edx 0
edy 10
edz 5
eea 5
eeb 3
eec 3
eed 19
eee 2
eef 20
eeg 44
eeh 17
eei 63
eej 0
eek 17
eel 118
eem 16
een 537
eeo 0
eep 19
eeq 0
eer 381
ees 50
eet 70
eeu 1
eev 4
eew 135
eex 3
eey 0
eez 0
efa 527
efb 8
efc 1
efd 1
efe 713
eff 259
efg 18
efh 345
efi 181
efj 1
efk 22
efl 191
efm 74
efn 42
efo 221
efp 3
efq 0
efr 303
efs 81
eft 143
efu 171
efv 6
efw 1
efx 0
efy 0
efz 2
ega 474
egb 7
egc 0
egd 82
ege 3762
egf 13
egg 151
egh 7
egi 657
egj 0
egk 1
egl 147
egm 4
egn 313
ego 131
egp 3
egq 0
egr 221
egs 260
egt 1032
egu 121
egv 0
egw 8
egx 0
egy 5
egz 22
eha 533
ehb 35
ehc 37
ehd 14
ehe 3555
ehf 1
ehg 2
ehh 9
ehi 132
ehj 1
ehk 25
ehl 447
ehm 746
ehn 418
eho 221
ehp 7
ehq 0
ehr 3147
ehs 157
eht 1057
ehu 109
ehv 1
ehw 1
ehx 0
ehy 0
ehz 0
eia 8
eib 1034
eic 2828
eid 2547
eie 1039
eif 448
eig 1339
eih 328
eii 56
eij 7
eik 72
eil 2578
eim 1149
ein 33370
eio 1
eip 34
eiq 0
eir 144
eis 2566
eit 7835
eiu 101
eiv 15
eiw 64
eix 2
eiy 0
eiz 597
eja 24
ejb 0
ejc 0
ejd 0
eje 21
ejf 1
ejg 1
ejh 0
eji 1
ejj 0
ejk 1
ejl 0
ejm 0
ejn 0
ejo 2
ejp 0
ejq 0
ejr 0
ejs 0
ejt 0
eju 7
ejv 0
ejw 0
ejx 0
ejy 0
ejz 0
eka 304
ekb 0
ekc 1
ekd 0
eke 140
ekf 1
ekg 3
ekh 5
eki 36
ekj 0
ekk 2
ekl 110
ekm 66
ekn 35
eko 491
ekp 0
ekq 0
ekr 121
eks 4
ekt 558
eku 89
ekv 1
ekw 2
ekx 0
eky 0
ekz 0
ela 551
elb 1105
elc 373
eld 949
ele 1608
elf 343
elg 148
elh 126
eli 532
elj 14
elk 98
ell 2925
elm 302
eln 797
elo 111
elp 75
elq 1
elr 52
els 668
elt 2440
elu 77
elv 19
elw 24
elx 0
ely 3
elz 129
ema 1124
emb 129
emc 17
emd 220
eme 788
emf 3
emg 3
emh 36
emi 185
emj 3
emk 0
eml 64
emm 69
emn 41
emo 207
emp 282
emq 0
emr 2
ems 159
emt 39
emu 14
emv 0
emw 1
emx 0
emy 0
emz 1
ena 543
enb 735
enc 80
end 4477
ene 2928
enf 352
eng 907
enh 470
eni 812
enj 77
enk 861
enl 182
enm 347
enn 3549
eno 350
enp 207
enq 8
enr 178
ens 3290
ent 4270
enu 290
env 119
enw 139
enx 0
eny 0
enz 497
eoa 0
eob 55
eoc 0
eod 3
eoe 4
eof 8
eog 9
eoh 1
eoi 1
eoj 0
eok 0
eol 41
eom 2
eon 17
eoo 0
eop 14
eoq 0
eor 127
eos 6
eot 2
eou 17
eov 0
eow 0
eox 0
eoy 0
eoz 0
epa 79
epb 0
epc 30
epd 0
epe 18
epf 23
epg 1
eph 37
epi 20
epj 0
epk 0
epl 79
epm 0
epn 0
epo 68
epp 182
epq 0
epr 98
eps 11
ept 120
epu 118
epv 0
epw 0
epx 0
epy 0
epz 0
eqa 0
eqb 0
eqc 0
eqd 0
eqe 0
eqf 0
eqg 0
eqh 0
eqi 0
eqj 0
eqk 0
eql 0
eqm 0
eqn 0
eqo 0
eqp 0
eqq 0
eqr 0
eqs 0
eqt 0
equ 62
eqv 0
eqw 0
eqx 0
eqy 0
eqz 0
era 2366
erb 2089
erc 440
erd 3213
ere 5026
erf 1211
erg 2155
erh 1600
eri 2042
erj 70
erk 1742
erl 2872
erm 964
ern 5738
ero 195
erp 301
erq 16
err 1578
ers 6111
ert 4652
eru 1967
erv 393
erw 1405
erx 0
ery 1
erz 1773
esa 528
esb 55
esc 2208
esd 76
ese 3798
esf 25
esg 57
esh 135
esi 718
esj 8
esk 83
esl 55
esm 108
esn 44
eso 271
esp 430
esq 0
esr 140
ess 2221
est 3852
esu 335
esv 21
esw 61
esx 0
esy 6
esz 21
eta 413
etb 47
etc 8
etd 11
ete 3496
etf 2
etg 0
eth 102
eti 154
etj 11
etk 0
etl 27
etm 19
etn 24
eto 91
etp 5
etq 0
etr 1026
ets 133
ett 1154
etu 39
etv 20
etw 701
etx 0
ety 2
etz 2409
eua 17
eub 24
euc 609
eud 257
eue 1437
euf 194
eug 319
euh 9
eui 8
euj 6
euk 21
eul 114
eum 51
eun 358
euo 3
eup 14
euq 0
eur 637
eus 80
eut 1815
euu 14
euv 17
euw 11
eux 1
euy 0
euz 92
eva 101
evb 0
evc 0
evd 0
eve 80
evf 0
evg 2
evh 0
evi 92
evj 0
evk 3
evl 58
evm 0
evn 0
evo 195
evp 2
evq 0
evr 4
evs 1
evt 1
evu 4
evv 0
evw 0
evx 0
evy 4
evz 0
ewa 575
ewb 0
ewc 0
ewd 6
ewe 1010
ewf 0
ewg 10
ewh 172
ewi 593
ewj 0
ewk 0
ewl 13
ewm 0
ewn 29
ewo 421
ewp 1
ewq 0
ewr 18
ews 21
ewt 1
ewu 93
ewv 0
eww 0
ewx 0
ewy 0
ewz 0
exa 47
exb 6
exc 4
exd 1
exe 152
exf 5
exg 3
exh 1
exi 61
exj 1
exk 7
exl 0
exm 6
exn 0
exo 11
exp 151
exq 0
exr 0
exs 4
ext 67
exu 33
exv 1
exw 0
exx 0
exy 0
exz 3
eya 0
eyb 0
eyc 1
eyd 10
eye 22
eyf 0
eyg 0
eyh 1
eyi 0
eyj 0
eyk 0
eyl 1
eym 4
eyn 1
eyo 0
eyp 1
eyq 0
eyr 1
eys 2
eyt 2
eyu 0
eyv 0
eyw 1
eyx 0
eyy 0
eyz 0
eza 116
ezb 11
ezc 1
ezd 0
eze 186
ezf 0
ezg 15
ezh 19
ezi 180
ezj 0
ezk 1
ezl 0
ezm 0
ezn 19
ezo 141
ezp 0
ezq 0
ezr 0
ezs 0
ezt 4
ezu 56
ezv 1
ezw 45
ezx 0
ezy 1
ezz 4
faa 1
fab 40
fac 224
fad 52
fae 30
faf 7
fag 3
fah 635
fai 6
faj 0
fak 38
fal 921
fam 99
fan 841
fao 0
fap 0
faq 0
far 189
fas 282
fat 175
fau 120
fav 10
faw 0
fax 3
fay 0
faz 4
fba 50
fbb 0
fbc 0
fbd 0
fbe 41
fbf 0
fbg 0
fbh 0
fbi 3
fbj 0
fbk 0
fbl 13
fbm 0
fbn 4
fbo 1
fbp 3
fbq 0
fbr 25
fbs 1
fbt 0
fbu 4
fbv 0
fbw 0
fbx 0
fby 0
fbz 0
fca 0
fcb 0
fcc 0
fcd 0
fce 0
fcf 0
fcg 0
fch 150
fci 0
fcj 0
fck 0
fcl 0
fcm 0
fcn 0
fco 1
fcp 0
fcq 0
fcr 0
fcs 0
fct 0
fcu 0
fcv 0
fcw 0
fcx 0
fcy 0
fcz 0
fda 7
fdb 0
fdc 6
fdd 0
fde 55
fdf 0
fdg 0
fdh 0
fdi 5
fdj 0
fdk 0
fdl 0
fdm 0
fdn 0
fdo 0
fdp 35
fdq 0
fdr 4
fds 0
fdt 0
fdu 0
fdv 0
fdw 0
fdx 0
fdy 0
fdz 0
fea 1
feb 12
fec 27
fed 126
fee 41
fef 3
feg 13
feh 293
fei 469
fej 0
fek 43
fel 1018
fem 13
fen 3214
feo 0
fep 1
feq 0
fer 1682
fes 599
fet 75
feu 327
fev 1
few 0
fex 1
fey 0
fez 2
ffa 29
ffb 4
ffc 41
ffd 2
ffe 1188
fff 3
ffg 1
ffh 8
ffi 150
ffj 0
ffk 4
ffl 35
ffm 2
ffn 257
ffo 10
ffp 5
ffq 0
ffr 26
ffs 21
fft 132
ffu 28
ffv 2
ffw 1
ffx 0
ffy 0
ffz 1
fga 76
fgb 5
fgc 0
fgd 0
fge 482
fgf 0
fgg 0
fgh 22
fgi 15
fgj 3
fgk 0
fgl 2
fgm 0
fgn 2
fgo 0
fgp 0
fgq 0
fgr 34
fgs 0
fgt 42
fgu 29
fgv 0
fgw 0
fgx 0
fgy 0
fgz 0
fha 11
fhb 0
fhc 0
fhd 0
fhe 27
fhf 0
fhg 0
fhh 0
fhi 66
fhj 0
fhk 0
fhl 189
fhm 0
fhn 6
fho 29
fhp 0
fhq 0
fhr 996
fhs 0
fht 0
fhu 17
fhv 0
fhw 0
fhx 0
fhy 1
fhz 0
fia 11
fib 1
fic 13
fid 10
fie 519
fif 39
fig 154
fih 0
fii 0
fij 0
fik 29
fil 55
fim 0
fin 1358
fio 1
fip 5
fiq 0
fir 120
fis 253
fit 69
fiu 1
fiv 0
fiw 1
fix 12
fiy 0
fiz 158
fja 1
fjb 0
fjc 0
fjd 0
fje 1
fjf 0
fjg 0
fjh 4
fji 0
fjj 0
fjk 0
fjl 1
fjm 0
fjn 0
fjo 1
fjp 0
fjq 0
fjr 0
fjs 0
fjt 0
fju 1
fjv 0
fjw 0
fjx 0
fjy 0
fjz 0
fka 29
fkb 0
fkc 0
fkd 0
fke 7
fkf 0
fkg 0
fkh 7
fki 33
fkj 0
fkk 0
fkl 21
fkm 2
fkn 2
fko 30
fkp 0
fkq 0
fkr 22
fks 1
fkt 0
fku 0
fkv 0
fkw 0
fkx 0
fky 0
fkz 0
fla 270
flb 0
flc 82
fld 0
fle 428
flf 0
flg 102
flh 12
fli 417
flj 0
flk 0
fll 477
flm 2
fln 8
flo 345
flp 0
flq 0
flr 0
fls 55
flt 62
flu 333
flv 0
flw 0
flx 0
fly 1
flz 1
fma 79
fmb 1
fmc 0
fmd 0
fme 29
fmf 0
fmg 0
fmh 0
fmi 4
fmj 0
fmk 0
fml 29
fmm 0
fmn 4
fmo 1
fmp 0
fmq 0
fmr 0
fms 0
fmt 1
fmu 71
fmv 0
fmw 0
fmx 0
fmy 0
fmz 0
fna 26
fnb 0
fnc 1
fnd 18
fne 183
fnf 247
fng 115
fnh 1
fni 20
fnj 0
fnk 3
fnl 0
fnm 0
fnn 0
fno 0
fnp 1
fnq 0
fnr 0
fns 1
fnt 0
fnu 95
fnv 0
fnw 0
fnx 0
fny 0
fnz 0
foa 6
fob 4
foc 4
fod 1
foe 6
fof 2
fog 2
foh 29
foi 0
foj 0
fok 2
fol 536
fom 5
fon 111
foo 19
fop 0
foq 0
for 1709
fos 9
fot 63
fou 2
fov 0
fow 1
fox 3
foy 1
foz 1
fpa 13
fpb 0
fpc 0
fpd 0
fpe 0
fpf 0
fpg 0
fph 0
fpi 0
fpj 0
fpk 0
fpl 1
fpm 0
fpn 0
fpo 4
fpp 1
fpq 0
fpr 24
fps 0
fpt 0
fpu 3
fpv 0
fpw 0
fpx 0
fpy 0
fpz 0
fqa 0
fqb 0
fqc 0
fqd 0
fqe 0
fqf 0
fqg 0
fqh 0
fqi 0
fqj 0
fqk 0
fql 0
fqm 0
fqn 0
fqo 0
fqp 0
fqq 0
fqr 0
fqs 0
fqt 0
fqu 0
fqv 0
fqw 0
fqx 0
fqy 0
fqz 0
fra 2600
frb 11
frc 205
frd 72
fre 1660
frf 0
frg 14
frh 334
fri 851
frj 1
frk 0
frl 0
frm 12
frn 8
fro 406
frp 0
frq 0
frr 3
frs 121
frt 9
fru 262
frv 0
frw 28
frx 0
fry 0
frz 0
fsa 10
fsb 7
fsc 109
fsd 1
fse 27
fsf 2
fsg 2
fsh 5
fsi 31
fsj 0
fsk 8
fsl 9
fsm 7
fsn 0
fso 3
fsp 38
fsq 0
fsr 3
fss 31
fst 239
fsu 12
fsv 9
fsw 6
fsx 0
fsy 0
fsz 3
fta 54
ftb 14
ftc 11
ftd 2
fte 1121
ftf 5
ftg 14
fth 10
fti 378
ftj 1
ftk 1
ftl 145
ftm 4
ftn 0
fto 15
ftp 4
ftq 0
ftr 114
fts 229
ftt 27
ftu 24
ftv 3
ftw 33
ftx 0
fty 0
ftz 6
fua 0
fub 11
fuc 299
fud 11
fue 249
fuf 2
fug 11
fuh 270
fui 7
fuj 3
fuk 0
ful 12
fum 3
fun 448
fuo 0
fup 0
fuq 0
fur 121
fus 68
fut 55
fuu 2
fuv 0
fuw 2
fux 0
fuy 0
fuz 3
fva 0
fvb 0
fvc 0
fvd 0
fve 40
fvf 0
fvg 1
fvh 0
fvi 0
fvj 0
fvk 0
fvl 0
fvm 0
fvn 0
fvo 22
fvp 0
fvq 0
fvr 0
fvs 0
fvt 0
fvu 0
fvv 0
fvw 0
fvx 0
fvy 0
fvz 0
fwa 64
fwb 0
fwc 0
fwd 0
fwe 21
fwf 0
fwg 0
fwh 2
fwi 7
fwj 0
fwk 0
fwl 0
fwm 0
fwn 0
fwo 1
fwp 0
fwq 0
fwr 4
fws 0
fwt 0
fwu 4
fwv 0
fww 0
fwx 0
fwy 0
fwz 0
fxa 0
fxb 0
fxc 0
fxd 0
fxe 0
fxf 0
fxg 0
fxh 0
fxi 0
fxj 0
fxk 0
fxl 0
fxm 0
fxn 0
fxo 0
fxp 0
fxq 0
fxr 0
fxs 0
fxt 0
fxu 0
fxv 0
fxw 0
fxx 0
fxy 0
fxz 0
fya 0
fyb 0
fyc 0
fyd 0
fye 0
fyf 0
fyg 0
fyh 0
fyi 0
fyj 0
fyk 0
fyl 0
fym 0
fyn 2
fyo 0
fyp 0
fyq 0
fyr 0
fys 0
fyt 0
fyu 0
fyv 0
fyw 1
fyx 0
fyy 0
fyz 0
fza 0
fzb 0
fzc 0
fzd 0
fze 29
fzf 0
fzg 1
fzh 6
fzi 45
fzj 0
fzk 0
fzl 0
fzm 0
fzn 0
fzo 1
fzp 0
fzq 0
fzr 0
fzs 0
fzt 22
fzu 99
fzv 0
fzw 1
fzx 0
fzy 0
fzz 0
gaa 38
gab 913
gac 10
gad 10
gae 12
gaf 7
gag 29
gah 28
gai 25
gaj 1
gak 5
gal 159
gam 89
gan 2400
gao 1
gap 4
gaq 0
gar 757
gas 177
gat 96
gau 61
gav 11
gaw 1
gax 0
gay 0
gaz 21
gba 23
gbb 0
gbc 0
gbd 0
gbe 34
gbf 0
gbg 1
gbh 0
gbi 1
gbj 0
gbk 0
gbl 17
gbm 0
gbn 0
gbo 1
gbp 0
gbq 0
gbr 7
gbs 0
gbt 0
gbu 3
gbv 1
gbw 0
gbx 0
gby 0
gbz 0
gca 1
gcb 0
gcc 0
gcd 0
gce 0
gcf 0
gcg 0
gch 7
gci 0
gcj 1
gck 17
gcl 0
gcm 1
gcn 0
gco 0
gcp 0
gcq 0
gcr 0
gcs 1
gct 0
gcu 0
gcv 0
gcw 0
gcx 0
gcy 0
gcz 1
gda 20
gdb 6
gdc 0
gdd 0
gde 34
gdf 0
gdg 4
gdh 6
gdi 6
gdj 0
gdk 0
gdl 4
gdm 0
gdn 0
gdo 1
gdp 1
gdq 0
gdr 5
gds 4
gdt 0
gdu 0
gdv 0
gdw 0
gdx 0
gdy 0
gdz 1
gea 414
geb 2171
gec 3
ged 388
gee 54
gef 1467
geg 1868
geh 2631
gei 292
gej 22
gek 611
gel 2909
gem 946
gen 13497
geo 119
gep 210
geq 6
ger 4344
ges 5345
get 869
geu 18
gev 67
gew 2023
gex 3
gey 0
gez 276
gfa 8
gfb 0
gfc 0
gfd 1
gfe 75
gff 0
gfg 2
gfh 8
gfi 3
gfj 0
gfk 0
gfl 18
gfm 0
gfn 0
gfo 6
gfp 0
gfq 0
gfr 243
gfs 0
gft 0
gfu 7
gfv 0
gfw 0
gfx 0
gfy 0
gfz 0
gga 1
ggb 0
ggc 0
ggd 0
gge 247
ggf 0
ggg 5
ggh 0
ggi 14
ggj 0
ggk 0
ggl 6
ggm 0
ggn 1
ggo 1
ggp 0
ggq 0
ggr 26
ggs 5
ggt 17
ggu 1
ggv 0
ggw 6
ggx 0
ggy 0
ggz 0
gha 110
ghb 0
ghc 1
ghd 0
ghe 28
ghf 6
ghg 0
ghh 0
ghi 2
ghj 0
ghk 0
ghl 0
ghm 0
ghn 3
gho 17
ghp 0
ghq 0
ghr 10
ghs 0
ght 14
ghu 1
ghv 1
ghw 4
ghx 0
ghy 0
ghz 0
gia 17
gib 332
gic 15
gid 4
gie 823
gif 69
gig 161
gih 0
gii 1
gij 0
gik 12
gil 85
gim 30
gin 2181
gio 91
gip 48
giq 0
gir 25
gis 184
git 76
giu 3
giv 10
giw 9
gix 0
giy 0
giz 0
gja 2
gjb 0
gjc 0
gjd 0
gje 1
gjf 0
gjg 0
gjh 12
gji 0
gjj 0
gjk 0
gjl 0
gjm 0
gjn 0
gjo 0
gjp 0
gjq 0
gjr 0
gjs 0
gjt 0
gju 4
gjv 0
gjw 0
gjx 0
gjy 0
gjz 0
gka 2
gkb 1
gkc 0
gkd 0
gke 425
gkf 0
gkg 0
gkh 1
gki 0
gkj 0
gkk 0
gkl 0
gkm 0
gkn 1
gko 21
gkp 3
gkq 0
gkr 12
gks 0
gkt 0
gku 1
gkv 0
gkw 0
gkx 0
gky 0
gkz 0
gla 491
glb 0
glc 506
gld 16
gle 1137
glf 0
glg 0
glh 37
gli 1077
glj 0
glk 0
gll 4
glm 0
gln 87
glo 80
glp 0
glq 0
glr 0
gls 35
glt 29
glu 53
glv 3
glw 2
glx 0
gly 17
glz 0
gma 43
gmb 10
gmc 0
gmd 0
gme 12
gmf 0
gmg 1
gmh 0
gmi 1
gmj 0
gmk 0
gml 0
gmm 0
gmn 0
gmo 6
gmp 0
gmq 0
gmr 0
gms 0
gmt 0
gmu 1
gmv 0
gmw 0
gmx 0
gmy 0
gmz 0
gna 128
gnb 0
gnc 0
gnd 15
gne 382
gnf 0
gng 299
gnh 0
gni 115
gnj 0
gnk 0
gnl 0
gnm 0
gnn 20
gno 43
gnp 0
gnq 0
gnr 0
gns 126
gnt 10
gnu 13
gnv 0
gnw 0
gnx 0
gny 0
gnz 21
goa 5
gob 4
goc 3
god 7
goe 8
gof 1
gog 4
goh 46
goi 4
goj 1
gok 0
gol 977
gom 7
gon 62
goo 27
gop 0
goq 0
gor 51
gos 71
got 459
gou 27
gov 33
gow 34
gox 0
goy 0
goz 0
gpa 2
gpb 0
gpc 0
gpd 0
gpe 0
gpf 3
gpg 0
gph 0
gpi 1
gpj 0
gpk 0
gpl 5
gpm 0
gpn 0
gpo 1
gpp 1
gpq 0
gpr 7
gps 3
gpt 0
gpu 0
gpv 0
gpw 4
gpx 0
gpy 0
gpz 0
gqa 0
gqb 0
gqc 0
gqd 0
gqe 0
gqf 0
gqg 0
gqh 0
gqi 0
gqj 0
gqk 0
gql 0
gqm 0
gqn 0
gqo 0
gqp 0
gqq 0
gqr 0
gqs 0
gqt 0
gqu 0
gqv 0
gqw 0
gqx 0
gqy 0
gqz 0
gra 834
grb 50
grc 0
grd 0
gre 819
grf 4
grg 0
grh 2
gri 440
grj 0
grk 0
grl 3
grm 11
grn 277
gro 1603
grp 2
grq 0
grr 0
grs 109
grt 168
gru 615
grv 0
grw 0
grx 0
gry 0
grz 0
gsa 148
gsb 100
gsc 106
gsd 65
gse 68
gsf 56
gsg 63
gsh 58
gsi 115
gsj 9
gsk 80
gsl 82
gsm 99
gsn 8
gso 29
gsp 96
gsq 1
gsr 69
gss 376
gst 1288
gsu 109
gsv 72
gsw 55
gsx 0
gsy 3
gsz 46
gta 0
gtb 0
gtc 0
gtd 0
gte 3915
gtf 0
gtg 0
gth 5
gti 8
gtj 0
gtk 0
gtl 0
gtm 1
gtn 0
gto 68
gtp 0
gtq 0
gtr 6
gts 26
gtt 23
gtu 22
gtv 0
gtw 0
gtx 0
gty 0
gtz 4
gua 5
gub 0
guc 115
gud 9
gue 65
guf 0
gug 2
guh 2
gui 14
guj 0
guk 0
gul 41
gum 46
gun 655
guo 0
gup 3
guq 0
gur 35
gus 49
gut 1256
guu 0
guv 0
guw 0
gux 0
guy 0
guz 0
gva 16
gvb 0
gvc 0
gvd 0
gve 9
gvf 0
gvg 0
gvh 0
gvi 0
gvj 0
gvk 0
gvl 0
gvm 0
gvn 0
gvo 6
gvp 0
gvq 0
gvr 0
gvs 0
gvt 0
gvu 0
gvv 0
gvw 0
gvx 0
gvy 0
gvz 0
gwa 5
gwb 0
gwc 0
gwd 0
gwe 31
gwf 0
gwg 0
gwh 5
gwi 20
gwj 0
gwk 0
gwl 0
gwm 0
gwn 3
gwo 6
gwp 0
gwq 0
gwr 7
gws 0
gwt 1
gwu 5
gwv 0
gww 0
gwx 0
gwy 0
gwz 0
gxa 0
gxb 0
gxc 0
gxd 0
gxe 0
gxf 0
gxg 0
gxh 0
gxi 0
gxj 0
gxk 0
gxl 0
gxm 0
gxn 0
gxo 0
gxp 0
gxq 0
gxr 0
gxs 0
gxt 0
gxu 0
gxv 0
gxw 0
gxx 0
gxy 0
gxz 0
gya 0
gyb 0
gyc 0
gyd 0
gye 0
gyf 0
gyg 0
gyh 0
gyi 0
gyj 0
gyk 0
gyl 1
gym 9
gyn 3
gyo 2
gyp 13
gyq 0
gyr 1
gys 0
gyt 1
gyu 2
gyv 0
gyw 0
gyx 0
gyy 0
gyz 0
gza 0
gzb 0
gzc 0
gzd 0
gze 45
gzf 0
gzg 0
gzh 0
gzi 7
gzj 0
gzk 0
gzl 0
gzm 0
gzn 0
gzo 0
gzp 0
gzq 0
gzr 0
gzs 0
gzt 0
gzu 15
gzv 0
gzw 0
gzx 0
gzy 0
gzz 0
haa 315
hab 2587
hac 131
had 213
hae 131
haf 1535
hag 61
hah 192
hai 20
haj 2
hak 33
hal 1892
ham 109
han 2020
hao 15
hap 12
haq 0
har 454
has 819
hat 4403
hau 2074
hav 22
haw 4
hax 3
hay 5
haz 1
hba 148
hbb 0
hbc 0
hbd 0
hbe 19
hbf 0
hbg 0
hbh 1
hbi 11
hbj 0
hbk 0
hbl 16
hbm 0
hbn 1
hbo 6
hbp 0
hbq 0
hbr 17
hbs 46
hbt 0
hbu 6
hbv 1
hbw 0
hbx 0
hby 0
hbz 0
hca 1
hcb 0
hcc 0
hcd 0
hce 0
hcf 0
hcg 0
hch 250
hci 0
hcj 0
hck 5
hcl 0
hcm 0
hcn 0
hco 0
hcp 0
hcq 0
hcr 1
hcs 0
hct 0
hcu 0
hcv 0
hcw 0
hcx 0
hcy 0
hcz 0
hda 4
hdb 0
hdc 0
hdd 36
hde 163
hdf 0
hdg 0
hdh 0
hdi 42
hdj 0
hdk 0
hdl 6
hdm 0
hdn 1
hdo 2
hdp 0
hdq 0
hdr 14
hds 0
hdt 0
hdu 5
hdv 0
hdw 0
hdx 0
hdy 0
hdz 9
hea 19
heb 251
hec 69
hed 36
hee 61
hef 337
heg 21
heh 133
hei 3035
hej 0
hek 34
hel 766
hem 409
hen 13124
heo 61
hep 22
heq 0
her 7348
hes 463
het 338
heu 547
hev 9
hew 27
hex 125
hey 2
hez 24
hfa 50
hfb 0
hfc 0
hfd 1
hfe 45
hff 0
hfg 1
hfh 13
hfi 14
hfj 0
hfk 0
hfl 36
hfm 0
hfn 9
hfo 38
hfp 0
hfq 0
hfr 23
hfs 0
hft 197
hfu 3
hfv 0
hfw 0
hfx 0
hfy 0
hfz 0
hga 10
hgb 0
hgc 0
hgd 0
hge 154
hgf 0
hgg 1
hgh 0
hgi 5
hgj 0
hgk 0
hgl 7
hgm 0
hgn 2
hgo 0
hgp 0
hgq 0
hgr 7
hgs 2
hgt 3
hgu 1
hgv 0
hgw 0
hgx 0
hgy 0
hgz 0
hha 53
hhb 0
hhc 0
hhd 0
hhe 316
hhf 0
hhg 0
hhh 0
hhi 9
hhj 0
hhk 0
hhl 90
hhm 0
hhn 157
hho 28
hhp 0
hhq 0
hhr 6
hhs 0
hht 18
hhu 36
hhv 0
hhw 0
hhx 0
hhy 0
hhz 0
hia 26
hib 7
hic 462
hid 28
hie 1878
hif 175
hig 238
hih 7
hii 7
hij 0
hik 10
hil 403
him 357
hin 3798
hio 9
hip 24
hiq 1
hir 288
his 175
hit 66
hiu 0
hiv 24
hiw 0
hix 0
hiy 0
hiz 0
hja 30
hjb 0
hjc 0
hjd 0
hje 0
hjf 0
hjg 0
hjh 0
hji 0
hjj 0
hjk 0
hjl 0
hjm 0
hjn 0
hjo 2
hjp 0
hjq 0
hjr 0
hjs 0
hjt 0
hju 3
hjv 0
hjw 0
hjx 0
hjy 0
hjz 0
hka 15
hkb 0
hkc 4
hkd 1
hke 278
hkf 0
hkg 0
hkh 0
hki 2
hkj 0
hkk 1
hkl 20
hkm 3
hkn 4
hko 30
hkp 1
hkq 0
hkr 28
hks 1
hkt 0
hku 11
hkv 0
hkw 0
hkx 0
hky 0
hkz 0
hla 1185
hlb 47
hlc 30
hld 4
hle 1623
hlf 111
hlg 162
hlh 11
hli 1152
hlj 2
hlk 52
hll 97
hlm 21
hln 12
hlo 751
hlp 41
hlq 0
hlr 44
hls 204
hlt 912
hlu 601
hlv 15
hlw 6
hlx 0
hly 1
hlz 47
hma 218
hmb 1
hmc 13
hmd 2
hme 1218
hmf 0
